"beta0","runtime","actor_name_score","studio_score","crew_member_score","season_autumn","season_spring","season_summer"
-1.9513,0.318653,0.545575,0.156644,0.470383,0.091285,0.153145,-0.0010094
-2.14424,0.218334,0.523503,0.157047,0.488493,0.0906004,0.0808537,0.209894
-1.99099,0.21242,0.38335,0.203138,0.615836,0.145954,0.189404,0.0340328
-2.05534,0.195325,0.452014,0.292786,0.606525,0.0049738,0.201795,0.0553175
-2.19863,0.198798,0.600387,0.210252,0.484022,0.205847,0.222453,0.21707
-2.13826,0.395144,0.496846,0.132958,0.595939,0.10808,0.141331,0.216674
-2.08547,0.329863,0.440269,0.0332387,0.459554,0.167603,0.186723,0.154941
-2.11667,0.388013,0.561964,0.0906705,0.555602,0.218994,0.231617,0.215952
-2.10286,0.376297,0.456501,0.145334,0.522544,0.235632,0.221813,0.233491
-2.1682,0.302546,0.419731,0.211415,0.762764,0.211972,0.240525,0.220884
-1.98918,0.418185,0.499638,0.162136,0.499911,0.263993,0.212414,0.139021
-2.00128,0.344174,0.532721,0.23625,0.434521,0.039437,0.102984,0.103543
-2.01986,0.253676,0.553705,0.202019,0.573025,0.0377573,0.0778539,0.0834358
-2.19115,0.113448,0.563062,0.188493,0.577235,0.23776,0.141594,0.179958
-2.13861,0.263195,0.525789,0.239655,0.600497,0.0380538,0.160569,0.0373862
-1.95326,0.353944,0.549603,0.189502,0.41271,0.110663,0.104253,0.0334299
-1.97274,0.26048,0.402338,0.27823,0.48186,-0.00337884,0.177993,0.0867731
-2.0158,0.170264,0.485056,0.0790066,0.632981,0.215589,0.115984,0.0704616
-2.0555,0.263266,0.620969,0.0960335,0.506633,0.00994927,0.0731361,0.0859513
-2.05056,0.279851,0.489291,0.213942,0.589016,0.000152648,0.0837392,0.0663674
-2.09981,0.262267,0.570604,0.0811252,0.667241,0.158371,0.182131,-0.0578266
-2.11042,0.231553,0.424715,0.24931,0.470578,0.154155,0.312191,0.0035702
-1.99922,0.109396,0.520926,0.111735,0.6218,0.103896,0.24,0.168872
-2.10103,0.239735,0.661691,0.210103,0.510742,0.184898,0.0466271,0.0502928
-1.8251,0.226798,0.337243,0.118883,0.547871,0.0823572,0.101672,0.0632314
-2.13613,0.308692,0.367621,0.0583126,0.541017,0.158841,0.165769,0.101702
-2.01337,0.190061,0.710561,0.101561,0.550932,-0.0124101,-0.014265,-0.0129129
-1.94637,0.384843,0.487335,0.150633,0.608814,0.00278865,-0.0419905,0.00456054
-2.05918,0.290726,0.537995,0.184448,0.421795,0.00807862,0.313419,0.160208
-1.96333,0.251317,0.533366,0.0757346,0.46206,-0.0158372,-0.016225,0.0890112
-2.11378,0.221436,0.488396,0.136438,0.66651,0.0909472,0.0922426,0.150066
-2.04954,0.231455,0.616065,0.0605791,0.47517,0.135483,0.137389,0.0399236
-2.0129,0.156324,0.50691,0.0873171,0.499158,0.141733,0.0739577,0.0879692
-2.16649,0.364859,0.50262,0.279833,0.508852,0.169888,0.191854,0.104128
-2.03949,0.291446,0.496251,0.223252,0.557334,0.136801,0.259887,0.163175
-2.15339,0.303212,0.463104,0.160081,0.569868,0.378588,0.230325,0.235537
-1.90204,0.265758,0.438063,0.209765,0.60616,0.169631,0.177508,0.138228
-2.1293,0.223966,0.462498,-0.00328243,0.661326,0.139586,0.254471,0.1777
-1.97335,0.235491,0.612707,0.124275,0.571298,-0.0184364,0.222292,0.129034
-2.0182,0.280834,0.416268,0.163954,0.618234,0.251284,0.126171,0.131339
-1.91789,0.359766,0.462626,-0.0296414,0.534447,-0.000711162,0.212234,0.0733024
-2.07162,0.354447,0.305797,0.166348,0.591596,0.260713,0.237564,0.293655
-2.22261,0.251154,0.441775,0.190874,0.679396,-0.0328279,0.0773816,0.0669154
-1.96149,0.275546,0.442363,0.0867463,0.681398,0.264018,0.203186,0.190735
-2.04577,0.271412,0.517663,0.0942189,0.583807,0.151021,0.135869,0.140048
-1.96107,0.257183,0.462943,0.0546637,0.580829,0.108873,0.0950715,0.124838
-2.00333,0.310293,0.453818,0.247036,0.415785,-0.0442435,0.0655505,-0.0517277
-2.14411,0.236332,0.469087,0.234979,0.543408,0.230573,0.26129,-0.0273457
-1.92377,0.336568,0.427235,0.0476913,0.5662,0.249478,0.154093,0.273817
-2.03166,0.355388,0.507883,0.121441,0.604054,0.291127,0.214732,0.286797
-2.15225,0.291592,0.508526,0.222885,0.550416,0.0518238,0.0022964,-0.0841351
-2.21368,0.103244,0.614218,0.319728,0.5616,-0.0273229,0.215093,-0.0174246
-2.04722,0.253739,0.739878,0.15234,0.441204,-0.135396,0.0734529,0.0236373
-2.02723,0.325623,0.558795,0.157137,0.455923,0.0733225,0.055334,-0.0494268
-1.9433,0.262732,0.443949,0.135269,0.453584,0.0134023,-0.0122015,-0.00597854
-1.98973,0.326026,0.51917,0.110535,0.57303,0.0435545,0.0301132,-0.00564357
-1.85768,0.303467,0.425387,0.160194,0.487124,0.0555084,0.180499,-0.103488
-2.08969,0.335523,0.328701,0.0971511,0.577873,0.0581677,0.165924,0.219216
-2.13683,0.308097,0.434598,0.16713,0.507332,0.191136,0.103787,0.184209
-2.13911,0.404824,0.370952,0.204595,0.500058,0.227917,0.231922,0.169255
-1.95549,0.282419,0.490503,0.276454,0.525564,0.049013,0.220966,0.151843
-2.03541,0.38772,0.605809,0.216083,0.390688,0.296112,0.103407,0.0930325
-2.04462,0.306759,0.369335,0.0045375,0.601086,0.178906,0.216896,0.131897
-1.9305,0.203515,0.399558,0.197205,0.485038,0.126972,0.294761,0.0761723
-1.93686,0.241923,0.334177,0.198077,0.55027,0.166848,0.260289,0.0583371
-2.06085,0.252463,0.536204,0.0737921,0.540775,0.174544,0.0164206,0.0130731
-2.02716,0.305076,0.482293,0.026467,0.553398,0.134273,0.120764,0.0644071
-2.09275,0.276628,0.550118,0.125884,0.653633,0.128865,0.0851201,0.053463
-2.00642,0.310842,0.535007,-0.0534683,0.59949,0.083364,0.224856,0.171368
-2.00109,0.255935,0.429192,0.20229,0.614429,0.0629159,0.241407,0.0290354
-1.92802,0.116562,0.635514,0.16997,0.527078,-0.0334551,0.0116084,0.0148567
-2.10392,0.264922,0.434126,0.241109,0.556787,0.169614,0.10453,-0.0238517
-2.05059,0.295975,0.611055,0.17951,0.56542,0.0162007,-0.18536,-0.138695
-1.89753,0.298065,0.394765,0.155115,0.478734,0.11351,0.0447456,-0.112337
-2.06591,0.202367,0.537853,0.264839,0.648765,0.0593867,0.0177277,-0.0587908
-2.11157,0.158987,0.544291,0.10785,0.613578,0.265966,0.181824,0.195028
-2.06515,0.159444,0.536462,0.0733111,0.663778,0.297692,0.215377,0.159658
-2.08512,0.115524,0.425073,0.121304,0.672577,-0.0902637,0.232668,-0.0524923
-2.05488,0.132536,0.597367,0.11093,0.504064,0.141535,0.119541,0.0100735
-1.99846,0.213233,0.550343,0.174701,0.437831,0.216344,0.263167,0.0634823
-2.06279,0.399275,0.570141,0.215763,0.519787,0.197795,0.182813,0.104671
-2.06819,0.201344,0.551813,0.0525571,0.624124,0.198972,0.0665452,0.14918
-2.00552,0.164005,0.426411,0.213964,0.660045,0.188793,0.133244,0.0328833
-2.10462,0.178664,0.624167,0.026244,0.654479,0.0349766,0.0789848,0.0137089
-2.16374,0.359268,0.453411,-0.0221161,0.659744,0.0244427,0.0951687,0.00567076
-1.98737,0.282858,0.317398,0.190982,0.659491,0.0310524,0.19568,0.0510287
-2.14114,0.270117,0.495759,0.279263,0.652239,0.115144,0.0491758,0.131923
-1.89312,0.36948,0.449344,0.288193,0.440087,0.155547,0.200551,0.169652
-1.87726,0.397002,0.394563,0.208573,0.433819,0.216013,0.151313,0.231767
-2.08242,0.21575,0.54591,0.123213,0.612145,0.0841571,0.0907497,0.0680097
-2.1698,0.155648,0.54171,0.1786,0.558754,0.264235,0.156585,0.0435015
-2.12799,0.190188,0.44512,0.232659,0.526108,0.0336406,0.24001,0.0253999
-2.1102,0.308558,0.604323,0.179302,0.524395,0.0507713,0.0422466,-0.0621603
-1.91792,0.266419,0.630627,-0.0209758,0.501397,0.127907,0.285211,0.0879874
-2.01429,0.305475,0.455016,0.243539,0.539166,0.102479,0.27126,0.155998
-2.12392,0.148871,0.551362,0.181519,0.515043,-0.00532782,0.0967368,0.166723
-2.07729,0.172926,0.479353,0.195838,0.534496,0.135294,0.0975119,-0.0298647
-2.01529,0.172746,0.465539,0.164618,0.738321,0.125768,0.240781,0.0495346
-1.96872,0.323984,0.38351,0.177654,0.62681,0.18669,0.228361,0.127027
-2.04188,0.228159,0.47046,0.122497,0.697238,0.250065,0.0953446,0.199945
-1.97527,0.467559,0.425968,0.281028,0.47636,0.149879,0.118987,-0.0205875
-2.10155,0.367329,0.499336,0.0634462,0.440724,0.186391,0.233623,-0.0201448
-2.0778,0.297555,0.437161,0.211557,0.579518,0.211491,0.121371,0.0155345
-2.08439,0.232104,0.502633,0.209148,0.517879,0.124308,0.176861,-0.000437873
-1.88256,0.30477,0.529569,0.0998255,0.481819,0.132502,0.175039,0.108955
-1.98172,0.209841,0.508838,0.111215,0.627603,0.195487,0.200818,0.164375
-1.98252,0.348604,0.51096,0.15428,0.477953,0.161666,0.081602,0.15295
-2.04531,0.323456,0.527926,0.146428,0.491455,0.138931,0.15412,0.0474809
-2.14571,0.251701,0.777574,0.201473,0.361784,0.168008,0.169793,0.0397179
-1.96538,0.37438,0.474089,0.167715,0.479112,0.171031,0.251089,-0.0129562
-1.97531,0.313823,0.449124,0.0909416,0.529568,0.167323,0.0964508,0.162655
-2.06195,0.285199,0.568557,0.0945229,0.597412,0.136295,0.29869,0.103711
-2.02497,0.150631,0.48178,0.0951499,0.719233,0.172657,0.113094,0.0934474
-1.9531,0.225429,0.534505,0.177828,0.66135,0.140142,0.262845,0.0653758
-2.0974,0.112481,0.56244,0.0628383,0.472511,0.03143,0.12989,-0.0531654
-1.98356,0.212303,0.56888,0.117438,0.457023,0.127837,0.153445,0.0687662
-2.18194,0.321774,0.596458,0.0915284,0.597744,0.195584,0.141543,0.219334
-1.96764,0.285577,0.564812,0.283281,0.506068,0.208874,0.178553,0.0727288
-2.00116,0.155543,0.606442,0.309889,0.482407,0.0626314,0.113416,0.0978218
-1.89739,0.114631,0.640049,0.0180386,0.445605,0.16114,0.177667,0.12892
-1.96261,0.23124,0.662555,0.0608868,0.671626,0.195837,0.197713,0.120843
-1.99481,0.290628,0.465024,0.167853,0.553234,0.290666,0.284875,0.246014
-2.05157,0.256552,0.584151,0.0806345,0.548527,0.114536,0.152275,0.208311
-2.00603,0.283974,0.453537,0.232415,0.47368,0.169306,0.136457,0.15393
-1.96364,0.125988,0.530147,0.0682636,0.614656,0.271721,0.161788,0.128574
-1.95876,0.115594,0.451816,0.112876,0.608836,0.162831,0.186143,0.103221
-2.05065,0.14554,0.50253,0.185437,0.724216,0.00546082,0.313988,0.224927
-2.09643,0.364087,0.549247,0.163166,0.443041,0.188547,0.284399,0.200253
-2.11037,0.355712,0.5567,0.160759,0.489555,0.209262,0.1737,0.196981
-1.97779,0.524265,0.444704,0.06047,0.481224,0.16198,0.147262,0.253983
-1.99243,0.305302,0.440375,0.088893,0.562169,0.184006,0.239969,0.265515
-2.06137,0.203483,0.456627,0.0759919,0.673371,0.17255,0.160191,0.123983
-2.11431,0.080104,0.592675,0.192993,0.651199,0.136373,-0.0107674,0.152104
-2.01004,0.274621,0.460711,0.15903,0.652195,-0.0167774,0.0367097,0.0423173
-1.93358,0.283077,0.455562,0.180956,0.474228,0.0269797,0.153604,-0.053069
-1.99414,0.227862,0.54574,0.148328,0.587366,0.218329,0.265112,0.147463
-2.15164,0.286989,0.394649,0.15603,0.580906,0.0504196,0.107077,0.0524233
-2.16736,0.339871,0.395167,0.300741,0.601383,0.180051,0.191719,0.0415233
-1.97294,0.257474,0.515295,0.225033,0.466919,0.261501,0.09385,0.0328825
-1.93317,0.363577,0.390865,0.131169,0.576156,0.297921,0.21844,0.211951
-2.06822,0.481895,0.316587,0.0432418,0.534947,0.262292,0.281188,0.214475
-2.0564,0.324257,0.539255,0.162848,0.458407,-0.0757017,0.260897,0.210393
-2.09353,0.185825,0.689697,0.0482335,0.535759,-0.0056011,0.281581,0.0484004
-1.88601,0.189867,0.511619,0.110026,0.492404,0.0417947,0.222447,0.309362
-1.92951,0.206169,0.570581,0.120075,0.599651,0.165582,0.195786,0.183063
-2.02193,0.0846623,0.544746,0.144748,0.686919,0.137389,0.0481176,0.0405666
-2.06298,0.298561,0.539232,0.0944414,0.572996,0.192714,0.191519,-0.0523026
-2.07781,0.126155,0.63222,0.105524,0.698282,0.0409674,0.249535,0.0260699
-1.89032,0.124581,0.573914,-0.0796274,0.638214,0.152248,0.0938797,0.0622623
-2.00511,0.185212,0.531517,-0.0502932,0.642017,-0.00895042,0.160355,0.0184803
-1.80332,0.230938,0.475052,0.0878554,0.586825,-0.010492,0.120888,0.0266362
-1.92833,0.304405,0.407613,0.0886649,0.630875,0.160153,0.138151,-0.029045
-1.99119,0.131768,0.545633,0.231299,0.611937,0.139566,0.112855,0.0970484
-2.02839,0.158737,0.666341,0.129126,0.499269,0.242616,0.409315,0.262259
-2.02782,0.291966,0.56921,0.130139,0.527199,0.17765,0.162167,0.314082
-1.96286,0.318781,0.488261,0.216534,0.429646,0.130896,0.183125,0.077336
-2.0438,0.34047,0.380732,0.114547,0.625224,0.200937,0.16987,0.110219
-2.06741,0.180731,0.430459,0.0945196,0.772989,0.0446341,0.13824,-0.0389791
-2.11776,0.2179,0.703652,0.0253842,0.657032,0.238061,0.218563,-0.0122653
-2.0108,0.197245,0.719125,0.116135,0.488641,0.253842,0.230276,0.0789344
-1.89958,0.192085,0.348408,0.0993173,0.713728,0.210391,0.123945,0.0199852
-2.11787,0.176604,0.548341,0.138329,0.712467,0.0526286,0.145049,-0.050486
-2.1891,0.275804,0.569288,0.133593,0.553097,0.0430724,0.0607713,-0.0606226
-1.98004,0.342299,0.606104,0.20196,0.4689,0.0896578,0.217392,0.121335
-2.08879,0.235163,0.492077,0.297671,0.504888,0.275678,0.169731,0.178393
-1.96711,0.217304,0.460811,0.139033,0.604321,0.212373,0.292467,0.159079
-2.03735,0.350038,0.464686,0.134826,0.559874,0.218089,0.304709,0.167291
-2.00303,0.161461,0.567172,0.147195,0.489917,0.146679,0.270127,0.118098
-1.99081,0.235567,0.575222,0.0924422,0.485224,0.160419,0.197516,0.178134
-1.96528,0.234866,0.482178,0.0326172,0.56824,-0.0173632,0.0531835,0.0697795
-1.98874,0.176714,0.5807,0.11254,0.53905,0.201906,0.146666,0.0614771
-1.91625,0.43848,0.475824,0.103915,0.523397,0.0741509,0.0679877,0.0817843
-1.9963,0.344958,0.388798,0.0929571,0.401989,0.0300756,0.160132,0.114336
-1.98294,0.144649,0.51129,0.169135,0.55556,0.170049,0.155114,0.185699
-2.0999,0.2571,0.383194,0.0376481,0.595287,0.105608,0.130918,0.0837219
-2.11448,0.268009,0.428936,0.0825498,0.647467,0.0559371,0.266976,0.144996
-2.10042,0.298726,0.661333,0.151545,0.552446,0.0236371,0.134427,0.00852316
-1.98452,0.310415,0.485951,0.0923656,0.5323,0.0923447,0.0492555,-0.00434288
-1.99869,0.204884,0.488489,0.115503,0.607005,0.173034,0.0854522,0.0254459
-1.88955,0.16452,0.437381,0.144737,0.602397,0.0864036,0.162136,0.115456
-1.99711,0.0754692,0.582812,0.207676,0.617427,0.136828,0.13683,-0.00888976
-2.09874,0.202978,0.630881,0.166119,0.519967,0.174775,0.135518,0.0393997
-1.94353,0.307528,0.49795,0.19349,0.457728,-0.02427,0.080027,0.0285685
-2.09717,0.349204,0.431244,0.182938,0.584985,0.198108,0.212733,0.136919
-2.12734,0.296915,0.543814,0.194578,0.528568,0.184718,0.0888349,0.23593
-2.06491,0.256882,0.501797,0.203546,0.568508,0.134345,0.0887248,0.0963693
-2.21993,0.2544,0.538445,0.279566,0.605135,-0.0128753,0.0510658,0.00469236
-1.97433,0.406157,0.42888,0.2151,0.616929,0.222976,0.316807,0.113838
-2.01084,0.503308,0.430807,0.0244205,0.603683,0.242172,0.263933,0.301138
-2.02905,0.138105,0.63556,0.140044,0.469865,0.280008,0.0538583,0.128065
-2.04198,0.273798,0.560682,0.0849897,0.50417,0.101796,0.0885096,0.180881
-1.97858,0.294851,0.556811,0.0939343,0.577122,0.254405,0.323536,0.347492
-2.0128,0.327797,0.483557,0.11046,0.615339,-0.00155296,0.28082,0.318316
-2.01029,0.287264,0.585188,0.0933043,0.492695,0.176701,0.285157,0.208685
-1.96331,0.24466,0.576377,0.100063,0.484512,0.150695,0.174331,-0.0130317
-2.00608,0.404429,0.452089,0.156838,0.482621,0.0772153,0.234863,0.155396
-1.94974,0.425843,0.425055,0.164036,0.548655,0.079498,0.279444,0.195368
-1.92094,0.212226,0.349047,0.0564941,0.599803,0.131985,0.18193,0.0833865
-2.00946,0.194552,0.505333,0.154236,0.54351,0.0385867,0.069148,0.0174662
-2.02567,0.307546,0.554047,0.118364,0.532846,0.131593,0.0928799,0.032721
-2.1164,0.279038,0.538889,0.134824,0.527588,0.104757,0.194934,-0.0245198
-1.92333,0.281204,0.468166,0.238663,0.395512,0.116842,0.119295,0.0157004
-2.09999,0.369848,0.480138,0.184539,0.37415,-0.158999,0.150136,-0.0360228
-2.02404,0.252255,0.60123,0.0415426,0.642843,0.0223375,0.042696,0.000367105
-1.98071,0.329458,0.414735,0.0700519,0.485083,0.110511,0.107975,0.139853
-1.94077,0.259181,0.409858,0.241735,0.579635,0.0793442,0.136997,0.0253023
-2.09025,0.376156,0.334107,0.181567,0.532923,0.0690685,0.131196,0.237954
-2.12715,0.294047,0.560698,0.0983154,0.591021,-0.0945494,0.211616,0.214508
-2.04186,0.322166,0.432767,0.113209,0.647325,0.0301578,0.0381032,-0.0263789
-2.0032,0.275532,0.43299,0.0175535,0.680278,0.0609094,0.133574,0.0211293
-2.06703,0.270486,0.400099,-0.00519066,0.587453,0.145656,0.0264817,-0.000866795
-1.96343,0.202128,0.611881,0.166517,0.596241,0.081317,0.0747048,0.0207258
-2.05787,0.324206,0.566411,0.0562397,0.425556,-0.0214748,0.0990772,0.116973
-2.11982,0.322562,0.461244,0.181443,0.556549,0.0430798,0.19955,-0.0432778
-2.0721,0.265638,0.481655,0.240196,0.633414,-0.00629339,0.103314,0.10731
-2.20423,0.154924,0.618261,0.152072,0.522659,0.170906,0.122294,0.04261
-2.04275,0.2678,0.625695,0.130944,0.427914,0.203862,0.260614,0.229165
-1.9095,0.286901,0.416605,-0.0234293,0.563865,0.189308,0.097149,0.0918301
-1.9775,0.337618,0.454294,0.159072,0.549235,0.178357,0.161084,0.161005
-2.01338,0.251843,0.530417,0.100084,0.492683,0.197363,0.116091,0.127078
-2.1314,0.264845,0.542095,0.208542,0.534199,0.0498609,0.148588,0.0978958
-2.04333,0.376761,0.51877,0.221439,0.509179,0.0634831,-0.0124633,-0.129427
-2.02621,0.26233,0.343491,0.121057,0.693776,0.118862,0.0195707,0.0746339
-2.06125,0.250896,0.456431,0.165462,0.599774,0.0358564,0.09831,-0.0201812
-1.97415,0.16504,0.603443,0.230352,0.565029,0.0356092,-0.0298342,-0.0239948
-1.9274,0.166538,0.602561,-0.00952061,0.483825,-0.0024204,-0.100727,-0.0409673
-2.02624,0.38229,0.426815,0.0601987,0.523635,-0.0156711,0.0203587,0.0572888
-2.05487,0.207654,0.371586,0.177178,0.560816,0.0808096,0.250058,-0.00845135
-2.01365,0.39418,0.391341,0.0970247,0.700206,0.186557,0.158392,0.228786
-1.99902,0.3696,0.461125,0.108681,0.519908,0.189024,0.183052,0.154449
-2.14784,0.280097,0.43203,0.204881,0.700981,0.127196,0.102256,0.113792
-2.04109,0.283359,0.33596,0.318622,0.672801,0.148461,0.143444,0.0914211
-2.1211,0.239691,0.665087,-0.0123219,0.630827,0.047598,0.244491,0.097508
-2.08111,0.207671,0.437922,0.0518935,0.616533,-0.0109222,0.12859,0.0770495
-1.98996,0.139436,0.490708,0.222406,0.60822,0.113246,0.0355947,0.203476
-2.09572,0.402625,0.558612,0.0851992,0.584021,-0.0338022,0.154749,-0.114922
-2.00287,0.167306,0.580531,0.0527963,0.560324,0.0590437,0.0433304,-0.0726639
-1.95733,0.29262,0.467115,0.000847188,0.607737,0.0881448,0.193233,-0.100624
-2.09177,0.21636,0.634542,0.217258,0.577523,0.0688361,0.0420736,0.120026
-2.1526,0.277563,0.629607,0.15025,0.544425,0.136282,0.16973,0.0848004
-2.27087,0.275706,0.662651,0.246181,0.567075,0.0905527,0.247738,0.0880526
-2.22428,0.241728,0.595269,0.103057,0.568859,0.232059,0.276972,0.25024
-2.00443,0.252387,0.639667,0.0548405,0.501545,0.100414,0.131959,0.087772
-1.97866,0.203901,0.406744,0.125895,0.516336,-0.103439,0.100005,0.0904267
-1.99979,0.191586,0.399289,0.128116,0.656771,-0.020147,0.169557,0.112804
-2.01499,0.310771,0.476183,0.210842,0.598032,0.211422,0.0603415,0.135631
-1.95563,0.351041,0.368093,0.0324117,0.547982,0.213076,0.132867,0.171438
-2.12417,0.16117,0.638405,0.152566,0.630455,0.044445,0.0451705,-0.0520853
-2.17594,0.358231,0.490593,0.0979348,0.614801,0.079939,0.196012,-0.0244772
-2.12581,0.386675,0.643225,-0.0183159,0.599462,0.132011,0.263412,0.207975
-2.01371,0.294346,0.467185,0.164585,0.651867,0.221562,0.261084,0.126271
-2.05368,0.326328,0.663708,0.125925,0.472726,0.210165,0.323282,0.285531
-2.1147,0.235774,0.556696,0.0384606,0.566543,0.127622,0.216581,0.184765
-2.17914,0.23558,0.511935,0.160544,0.659503,0.310163,0.164886,0.292937
-2.04039,0.25177,0.48403,0.218857,0.63463,0.1272,0.152581,-0.00428894
-2.1536,0.457145,0.555523,0.0416472,0.626615,0.0705211,0.128255,0.106537
-2.07549,0.464482,0.403383,0.198128,0.4864,0.161066,0.215448,0.201484
-2.14442,0.259344,0.326269,0.198568,0.623215,0.209255,0.155784,0.0745223
-2.06245,0.329065,0.500973,0.161691,0.62485,0.198254,0.225531,0.175908
-1.76645,0.171779,0.479939,0.160949,0.582975,0.0172688,0.112747,0.0913226
-1.77381,0.255111,0.451151,0.117972,0.479611,0.0356829,0.0563463,-0.0230688
-1.98192,0.217765,0.563623,0.177104,0.428054,0.0675037,0.101915,0.0339735
-2.0705,0.305969,0.486157,0.154585,0.517936,0.136836,0.155858,0.101249
-1.9861,0.354381,0.436385,0.152174,0.618433,0.179069,0.19757,0.24015
-1.86077,0.233823,0.465064,0.0367022,0.476724,0.0889164,0.274004,0.132888
-1.97446,0.201194,0.582894,0.140652,0.485364,0.22033,0.165114,0.0422154
-1.97953,0.435346,0.442726,0.098851,0.558251,0.144421,0.18918,0.090452
-1.92151,0.324076,0.34674,0.0912944,0.564401,0.125232,0.250235,0.203925
-2.05559,0.13069,0.461841,0.149093,0.622023,0.143916,0.312707,0.252221
-1.8565,0.257334,0.48415,0.200917,0.610347,0.22363,0.211023,0.212853
-2.06896,0.227313,0.393198,0.333795,0.52863,0.177603,0.0528504,0.0333116
-2.03977,0.242835,0.51262,0.17826,0.540084,0.0893084,0.147766,0.111668
-1.91835,0.246289,0.701263,0.160324,0.430617,0.0488511,0.106335,0.0337763
-2.10633,0.319442,0.746926,-0.118211,0.632615,0.223147,0.251601,0.1496
-2.13744,0.35534,0.603253,0.314378,0.530867,0.018838,0.279807,0.00851614
-2.06062,0.288415,0.543879,0.212956,0.624682,0.235231,0.288919,0.145147
-2.12152,0.360714,0.529157,0.024189,0.474937,0.217764,0.217158,0.205403
-2.0207,0.37269,0.501753,0.184699,0.419049,0.0665387,0.160197,0.0379779
-2.02885,0.371032,0.520139,0.170634,0.44717,0.171962,0.162715,0.179574
-1.97241,0.23648,0.407908,0.272726,0.498764,0.220794,0.210711,0.130284
-2.06497,0.343808,0.568479,0.210678,0.456912,0.093267,0.287977,0.166545
-1.90851,0.284931,0.514589,0.00441763,0.504475,0.148923,0.0145923,0.164295
-1.94403,0.217498,0.559507,0.192536,0.575801,0.0762746,0.200975,0.0926309
-2.02401,0.267345,0.47894,0.165575,0.492524,0.037177,0.0464016,0.0112612
-1.92377,0.177434,0.488671,0.0353998,0.520092,0.0795246,0.138396,0.108855
-2.13749,0.331063,0.505535,0.269561,0.591026,0.373604,0.0963713,0.132692
-1.93113,0.209252,0.521048,0.190326,0.453237,0.141988,0.349738,0.265571
-2.04387,0.0977325,0.65082,0.189116,0.547937,0.312442,0.328907,0.180031
-2.06719,0.185931,0.569565,0.151074,0.56362,0.216044,0.201203,0.17517
-2.0139,0.198811,0.485655,0.170548,0.479888,-0.0237601,0.101972,0.110544
-1.99429,0.0702699,0.693344,0.207201,0.559257,0.0795453,-0.0213868,-0.12215
