"beta0","beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]","beta[7]","zbeta0","zbeta[1]","zbeta[2]","zbeta[3]","zbeta[4]","zbeta[5]","zbeta[6]","zbeta[7]","guess"
-4.03676,0.00803523,0.000822455,4.84622e-05,0.00046443,0.29494,0.0758418,0.223963,-1.83425,0.170291,0.432225,0.0347283,0.596993,0.0886338,0.0315427,0.107845,0.00086277
-4.23696,0.0111088,0.000740035,9.8995e-05,0.000462529,0.0590415,-0.214618,-0.156963,-1.95459,0.235429,0.38891,0.0709403,0.594549,0.0177428,-0.0892597,-0.0755823,0.000558569
-4.23795,0.0129296,0.000630969,7.0068e-05,0.000507659,-0.0953986,-0.260308,-0.288642,-1.88517,0.274017,0.331593,0.0502111,0.65256,-0.0286687,-0.108262,-0.13899,0.00410763
-4.29129,0.0111909,0.000634137,0.0001021,0.000514863,-0.153216,-0.0442729,0.0429101,-1.92884,0.237168,0.333258,0.0731655,0.661821,-0.0460437,-0.0184131,0.0206625,0.0136718
-4.12973,0.00613271,0.000781584,0.000111849,0.00056206,-0.0568439,0.1397,0.142342,-2.05509,0.129971,0.410746,0.0801518,0.72249,-0.0170824,0.0581012,0.0685421,0.00142018
-4.94351,0.0138135,0.000800715,7.84327e-05,0.000471209,0.0879019,0.296768,0.187329,-2.08436,0.29275,0.4208,0.0562053,0.605706,0.0264158,0.123426,0.0902047,0.0108098
-4.89171,0.0159038,0.000737446,0.000226905,0.000459937,-0.17587,0.0409277,-0.220822,-1.98576,0.33705,0.38755,0.162601,0.591217,-0.0528515,0.0170218,-0.106333,0.0146436
-3.69972,0.00666328,0.000762116,-5.53288e-06,0.000464601,0.424508,0.05654,-0.147776,-1.8605,0.141215,0.400515,-0.00396489,0.597212,0.127571,0.023515,-0.0711588,0.00907089
-4.64176,0.0154901,0.000519393,2.49397e-05,0.000495008,0.214675,0.179898,0.00228692,-1.91015,0.328281,0.272956,0.0178719,0.636299,0.064513,0.0748198,0.00110122,0.00279034
-4.99773,0.016134,0.000752284,6.8798e-05,0.000481717,0.380815,0.0218629,0.167247,-1.95794,0.341928,0.395348,0.049301,0.619214,0.11444,0.00909278,0.0805347,0.0057428
-4.0072,0.00924086,0.00082321,1.60895e-05,0.000441254,0.0529278,-0.0890422,0.0288942,-1.8568,0.195842,0.432621,0.0115298,0.567201,0.0159056,-0.0370327,0.0139134,0.000255181
-4.03731,0.00817023,0.000793298,0.000142943,0.000444085,-0.05632,-0.126445,-0.0762759,-1.98348,0.173152,0.416902,0.102433,0.570841,-0.016925,-0.0525886,-0.0367292,0.00301131
-4.21643,0.00795541,0.000918563,7.71989e-05,0.000438074,0.13769,0.163158,0.0114044,-2.03139,0.168599,0.482733,0.0553211,0.563113,0.0413778,0.0678574,0.00549157,0.0149999
-4.21662,0.00788553,0.000776732,0.000112198,0.000512174,0.200188,0.106911,-0.016994,-2.05219,0.167118,0.408196,0.0804018,0.658364,0.0601596,0.0444644,-0.00818313,0.00703245
-4.74607,0.0137414,0.000852337,5.07914e-05,0.000475113,0.219527,0.0480231,0.0347445,-1.96969,0.291223,0.447929,0.0363974,0.610725,0.0659712,0.0199728,0.0167305,0.0129856
-4.6875,0.0142604,0.000660049,0.000119967,0.000546002,0.0207581,-0.117371,-3.20026e-05,-1.93677,0.302221,0.346875,0.085969,0.701847,0.00623812,-0.0488148,-1.54102e-05,0.00110105
-4.3618,0.00913284,0.000871552,0.00014681,0.000513145,-0.0710321,0.106863,-0.121534,-2.02713,0.193552,0.458027,0.105205,0.659613,-0.0213462,0.0444445,-0.0585224,0.00751351
-3.96285,0.00646839,0.000876004,0.000151431,0.000452624,-0.134224,-0.243695,-0.0752897,-2.04776,0.137085,0.460366,0.108516,0.581816,-0.0403363,-0.101353,-0.0362543,0.012311
-4.3946,0.00926249,0.000813958,0.000109786,0.000536241,0.00204421,-0.0620358,-0.0906913,-2.1106,0.1963,0.427759,0.0786732,0.689301,0.000614314,-0.0258007,-0.0436706,0.0167997
-4.09123,0.00627471,0.000983911,4.6756e-05,0.00055751,0.171568,0.121201,-0.374466,-2.07121,0.13298,0.517075,0.0335056,0.716641,0.0515586,0.0504076,-0.180317,0.0128671
-4.37776,0.0113637,0.000720879,-1.09364e-05,0.000554271,0.0281034,-0.21071,-0.213495,-2.08362,0.240831,0.378843,-0.00783705,0.712477,0.00844548,-0.0876345,-0.102804,0.0013152
-4.43137,0.0114067,0.000799827,7.12673e-05,0.000539716,0.160195,0.107911,-0.248583,-1.95474,0.241743,0.420333,0.0510705,0.693767,0.048141,0.0448803,-0.1197,0.00518662
-4.87923,0.0137795,0.00084424,0.00022272,0.000469584,-0.0326761,0.078554,0.00989525,-2.00739,0.292029,0.443673,0.159602,0.603618,-0.00981965,0.0326706,0.00476486,0.0153841
-4.4408,0.0127631,0.000747357,7.65928e-05,0.000510863,0.0500368,0.0809833,-0.128481,-1.85937,0.270489,0.392759,0.0548868,0.65668,0.0150368,0.033681,-0.0618675,0.00934044
-3.67136,0.00587738,0.000697242,7.6171e-05,0.000574021,-0.0276674,-0.174992,-0.212965,-1.89927,0.124559,0.366422,0.0545845,0.737865,-0.00831447,-0.0727792,-0.102549,0.00278485
-3.99284,0.00874826,0.000703732,0.000157211,0.000517519,-0.0256225,-0.387422,-0.193753,-1.94711,0.185402,0.369832,0.112658,0.665235,-0.00769992,-0.161129,-0.0932981,0.00136428
-4.22489,0.00955709,0.000705948,0.000131127,0.00054459,0.331891,-0.0533244,-0.20324,-1.97168,0.202544,0.370997,0.0939666,0.700032,0.099738,-0.0221776,-0.0978665,0.0194086
-3.86552,0.00481143,0.000781231,0.000321238,0.000470559,-0.247566,0.0948921,-0.135724,-2.01055,0.101969,0.41056,0.230201,0.604871,-0.0743971,0.0394657,-0.0653552,0.0065658
-4.20134,0.0103745,0.00101379,3.68337e-05,0.000443166,-0.116811,-0.310229,-0.235449,-1.92661,0.219867,0.532776,0.0263952,0.569659,-0.0351035,-0.129025,-0.113376,0.00470045
-3.9587,0.00956737,0.00062334,8.64154e-05,0.000475816,0.19579,-0.0216724,-0.0863206,-1.84496,0.202761,0.327584,0.0619257,0.611628,0.0588379,-0.00901358,-0.041566,0.00606707
-3.99344,0.00900706,0.000666754,6.90133e-06,0.000574761,-0.213246,-0.121019,0.00911075,-1.88244,0.190887,0.350399,0.00494553,0.738815,-0.0640836,-0.0503317,0.0043871,0.0038142
-4.30611,0.0113398,0.000731138,0.000121694,0.000513721,-0.306695,-0.137357,-0.374409,-2.02804,0.240324,0.384235,0.0872062,0.660353,-0.0921664,-0.0571268,-0.180289,0.0135162
-3.87319,0.00840309,0.000778631,0.00016283,0.000491078,-0.381779,-0.0867098,-0.196678,-1.80373,0.178087,0.409194,0.116685,0.631247,-0.11473,-0.0360627,-0.0947063,0.00692242
-4.05102,0.00917452,0.000665346,0.000161369,0.0005043,-0.0607453,-0.179019,-0.243655,-1.97582,0.194436,0.349659,0.115638,0.648243,-0.0182549,-0.0744541,-0.117327,0.00784843
-3.90692,0.00611019,0.000825974,0.000195924,0.000525245,-0.0331992,-0.119182,-0.195855,-1.95753,0.129493,0.434074,0.1404,0.675166,-0.00997685,-0.049568,-0.0943101,0.000740673
-4.23538,0.00930483,0.00103262,7.58719e-05,0.000395728,-0.0430074,0.0943506,0.11998,-1.86008,0.197197,0.542673,0.0543702,0.508681,-0.0129243,0.0392405,0.0577741,0.00732071
-4.39255,0.0116433,0.000763519,6.39206e-05,0.000479431,0.200861,0.0859965,-0.0985633,-1.9391,0.246757,0.401252,0.0458058,0.616276,0.0603618,0.035766,-0.0474612,0.00513177
-4.61409,0.0116417,0.000737018,0.000154547,0.000505357,0.120988,0.187679,0.118421,-1.98812,0.246723,0.387325,0.110749,0.649602,0.0363586,0.0780556,0.0570233,0.00789257
-3.99791,0.00736178,0.000791908,2.43701e-05,0.000460061,0.168642,-0.0390789,0.143554,-1.98297,0.156018,0.416171,0.0174637,0.591377,0.0506794,-0.0162529,0.0691257,0.00323393
-4.39816,0.00899798,0.00081694,0.000241654,0.000521816,0.0522275,-0.0393197,-0.246732,-2.10326,0.190694,0.429326,0.173171,0.670759,0.0156951,-0.0163531,-0.118809,0.0217249
-4.36961,0.0098059,0.000745937,0.000187036,0.000513737,-0.0585127,-0.138101,-0.0965282,-2.07062,0.207816,0.392012,0.134031,0.660374,-0.0175839,-0.0574364,-0.0464813,0.0378719
-4.59907,0.0118493,0.000700447,0.000148229,0.000535011,0.0538446,-0.0263613,-0.0572812,-2.06768,0.251123,0.368106,0.106222,0.68772,0.0161811,-0.0109637,-0.0275826,0.0225775
-4.67296,0.0133208,0.000755251,0.000186815,0.000434706,-0.0319747,0.0944117,-0.0583701,-2.00801,0.282308,0.396907,0.133872,0.558785,-0.00960885,0.0392659,-0.028107,0.00903065
-3.81279,0.00553367,0.000956708,3.03023e-05,0.000469425,-0.21377,-0.024676,0.0176638,-1.93608,0.117275,0.502779,0.0217148,0.603414,-0.064241,-0.0102628,0.00850565,0.00834507
-4.04232,0.0103231,0.000682178,0.000120285,0.000453857,-0.129336,-0.0225639,-0.307935,-1.91459,0.218778,0.358505,0.0861969,0.583402,-0.0388674,-0.00938434,-0.14828,0.0086108
-4.11841,0.0102683,0.000812212,4.26293e-05,0.000432583,0.115635,-0.284281,-0.18536,-1.96987,0.217617,0.426842,0.0305484,0.556056,0.0347501,-0.118233,-0.0892566,0.00409465
-3.87452,0.00646054,0.000781389,0.000148112,0.000482589,0.0601163,-0.0822863,-0.169687,-1.97978,0.136918,0.410643,0.106138,0.620335,0.0180658,-0.0342229,-0.0817092,0.0052173
-4.21558,0.00849375,0.000873506,0.000167062,0.000486471,-0.225043,0.0199924,-0.119836,-1.99823,0.180008,0.459054,0.119717,0.625325,-0.0676286,0.00831484,-0.0577048,0.00909726
-4.244,0.0107042,0.000809252,7.50575e-06,0.000463926,-0.0659783,-0.00699855,0.0121745,-1.92558,0.226854,0.425286,0.00537866,0.596345,-0.0198274,-0.0029107,0.00586241,0.0120523
-4.13449,0.00880515,0.00072475,6.38361e-05,0.000500715,0.204799,-0.0228964,-0.00694671,-1.98488,0.186608,0.380878,0.0457453,0.643635,0.0615451,-0.00952264,-0.00334506,0.0127591
-4.11992,0.00684423,0.000883233,0.000145484,0.000497678,-0.0621739,0.119753,0.0835873,-1.96507,0.14505,0.464165,0.104255,0.639731,-0.0186842,0.0498052,0.0402498,0.0121636
-3.69056,0.00691036,0.000726216,6.43422e-05,0.000450061,-0.36332,-0.231958,-0.15789,-1.9622,0.146451,0.381648,0.0461079,0.578522,-0.109183,-0.0964714,-0.076029,0.00828908
-3.59323,0.00388836,0.000936428,-5.80613e-05,0.000484242,0.271699,0.142361,-0.226064,-1.96437,0.0824061,0.492121,-0.041607,0.62246,0.0816495,0.059208,-0.108857,0.00749378
-4.52142,0.0128191,0.000637818,0.000160618,0.000492737,0.0825204,0.0219672,-0.0117839,-1.94164,0.271675,0.335192,0.1151,0.633379,0.0247986,0.00913617,-0.00567431,0.00816141
-4.78069,0.0142604,0.00060222,8.46328e-05,0.00051692,0.3958,0.256903,0.169127,-1.95212,0.302222,0.316484,0.0606483,0.664465,0.118944,0.106846,0.0814398,0.00583916
-4.31478,0.00943203,0.000635447,0.000212839,0.000525819,0.627806,0.16326,0.190482,-1.86664,0.199893,0.333946,0.152522,0.675905,0.188665,0.0678998,0.0917231,0.000601268
-4.14573,0.00937109,0.00083275,4.99051e-05,0.000404589,-0.126886,0.168812,0.150213,-1.90667,0.198602,0.437635,0.0357622,0.520072,-0.0381311,0.0702091,0.0723323,0.00575692
-4.25788,0.00990132,0.000817755,5.83762e-05,0.000525147,0.0880161,-0.12139,-0.15406,-1.9814,0.209839,0.429755,0.0418327,0.67504,0.0264501,-0.0504862,-0.0741844,0.00440154
-4.10406,0.00729749,0.00104112,0.000101734,0.000440062,0.0884113,-0.105046,0.0245481,-1.93541,0.154656,0.547139,0.0729029,0.56567,0.0265689,-0.0436888,0.0118207,0.00226409
-4.24612,0.0115907,0.000773115,6.79401e-05,0.000429156,-0.385513,-0.0668706,-0.00526842,-1.90466,0.245641,0.406295,0.0486862,0.551651,-0.115852,-0.0278115,-0.0025369,0.000477913
-3.99406,0.00836264,0.000783397,7.24827e-05,0.000485738,-0.279,0.0881212,-0.127826,-1.92627,0.17723,0.411699,0.0519415,0.624382,-0.0838435,0.0366496,-0.0615522,0.00520897
-3.88889,0.00803251,0.000743911,7.44674e-05,0.00051715,-0.0758812,-0.307254,-0.135774,-1.91991,0.170233,0.390948,0.0533637,0.664761,-0.0228034,-0.127787,-0.0653791,0.000612424
-4.21441,0.0103368,0.000774406,-2.20045e-05,0.000498953,-0.259193,0.112117,-0.123272,-1.98714,0.219067,0.406974,-0.0157686,0.64137,-0.0778913,0.0466295,-0.0593592,0.00629756
-3.93093,0.00694141,0.000975742,3.87679e-05,0.000432229,-0.0953418,0.0973543,-0.212798,-1.96825,0.147109,0.512781,0.0277813,0.555601,-0.0286516,0.0404897,-0.102469,0.00073174
-4.28961,0.00889464,0.000919455,9.48718e-05,0.00043009,0.376329,0.2088,0.209928,-1.89098,0.188504,0.483201,0.0679856,0.552851,0.113092,0.0868399,0.101087,0.00679747
-3.79505,0.00617749,0.000859205,2.03812e-05,0.000483635,-0.0771663,-0.0586754,0.0392478,-1.90023,0.13092,0.451538,0.0146053,0.621679,-0.0231896,-0.0244031,0.018899,0.00166108
-4.49187,0.0128507,0.000775129,-7.51628e-05,0.000497649,0.413899,0.0762026,-0.120223,-1.97249,0.272346,0.407353,-0.0538621,0.639693,0.124383,0.0316927,-0.0578908,0.00497775
-4.08932,0.00870135,0.000822586,-5.49398e-05,0.000512573,0.350654,0.10725,-0.120319,-1.9511,0.184408,0.432293,-0.0393701,0.658878,0.105377,0.0446054,-0.0579375,0.00958198
-4.41169,0.00920211,0.000770949,0.000192477,0.000498577,0.0969372,0.33589,0.0949768,-1.98153,0.195021,0.405157,0.13793,0.640886,0.029131,0.139697,0.0457342,0.00096946
-4.51356,0.0103922,0.000785153,0.000246749,0.000497126,0.0831122,0.29696,-0.0700888,-1.97375,0.220241,0.412621,0.176821,0.639021,0.0249764,0.123506,-0.0337499,0.00946729
-4.14372,0.00863767,0.000740483,1.33077e-05,0.000499405,-0.243214,0.405048,0.0439567,-1.97163,0.183058,0.389146,0.0095364,0.641951,-0.0730892,0.16846,0.0211665,0.0231389
-4.1646,0.00773935,0.000820052,0.000189478,0.000446596,0.117198,0.0462283,0.106459,-1.97609,0.16402,0.430962,0.135781,0.574068,0.0352196,0.0192264,0.0512631,0.0239712
-4.60474,0.0116412,0.000891271,0.00010192,0.000439631,0.199619,0.0386264,0.0368188,-2.03177,0.246712,0.46839,0.0730363,0.565115,0.0599885,0.0160647,0.0177294,0.00113609
-4.11741,0.00963297,0.000622114,0.000127368,0.000496905,0.155725,-0.0846153,0.105689,-1.88978,0.204152,0.32694,0.0912725,0.638737,0.0467977,-0.0351915,0.0508927,0.0129058
-3.93801,0.00863652,0.000580436,0.000129885,0.000504299,0.200466,-0.0283581,-0.0825407,-1.89178,0.183034,0.305036,0.0930762,0.648242,0.0602431,-0.0117941,-0.0397458,0.0193089
-5.19586,0.0198439,0.000521082,0.000122962,0.000466003,-0.0166677,-0.212241,-0.0923469,-2.09349,0.420552,0.273844,0.0881155,0.599015,-0.00500889,-0.0882712,-0.0444679,0.00999281
-4.38682,0.011839,0.000755425,6.23119e-05,0.000480103,0.0203071,-0.0919403,-0.188636,-2.00935,0.250903,0.396998,0.044653,0.61714,0.00610259,-0.038238,-0.0908341,0.0169954
-4.05224,0.00834843,0.000677972,0.00016725,0.000513366,-0.129299,0.00965543,-0.162965,-1.97763,0.176928,0.356295,0.119852,0.659897,-0.0388563,0.0040157,-0.0784727,0.0030538
-4.42134,0.0105116,0.000755481,8.37206e-05,0.000497005,0.505317,0.101168,0.10066,-1.95492,0.222772,0.397028,0.0599946,0.638866,0.151855,0.0420759,0.0484707,0.00343973
-4.20449,0.0096655,0.000736137,9.48517e-05,0.000463698,0.37603,0.150372,0.059601,-1.89165,0.204841,0.386862,0.0679712,0.596052,0.113002,0.0625399,0.0286997,0.00136781
-4.38925,0.0119657,0.000643975,0.000186275,0.000455559,0.149736,0.268764,-0.0356925,-1.86775,0.25359,0.338428,0.133485,0.585589,0.0449979,0.111779,-0.017187,0.000577553
-3.46849,0.00155619,0.00081562,5.02339e-05,0.000573387,0.170965,0.221331,-0.0916054,-1.94332,0.0329804,0.428633,0.0359979,0.737049,0.0513775,0.0920518,-0.0441108,0.0013318
-4.34906,0.00759737,0.000971743,0.000100674,0.00051976,0.440954,0.219863,0.00936154,-2.00785,0.161011,0.51068,0.0721437,0.668115,0.132513,0.0914412,0.00450787,0.00533301
-4.17617,0.00839506,0.000892062,0.000186241,0.000437411,0.131483,0.0580928,-0.083574,-1.93969,0.177917,0.468805,0.133461,0.562262,0.0395126,0.0241608,-0.0402434,0.00300594
-4.32726,0.0107187,0.00091219,-2.34254e-05,0.000435862,0.340038,0.134045,-0.00466255,-1.91852,0.227161,0.479383,-0.0167868,0.56027,0.102186,0.0557495,-0.00224516,0.00111172
-4.44335,0.0130729,0.000734842,4.87185e-05,0.000411804,-0.0258033,0.119134,0.106093,-1.88679,0.277054,0.386182,0.0349119,0.529345,-0.00775426,0.0495479,0.051087,0.00723731
-3.7931,0.0073839,0.000685638,0.000102764,0.000490022,-0.119271,-0.0402515,-0.148859,-1.89853,0.156487,0.360323,0.0736409,0.62989,-0.0358427,-0.0167406,-0.0716802,0.00118199
-4.07393,0.00938497,0.000814991,4.5429e-05,0.000507996,-0.371406,-0.215281,-0.208775,-1.97226,0.198896,0.428302,0.0325546,0.652994,-0.111613,-0.0895356,-0.100532,0.0115106
-4.60773,0.0120836,0.000783851,8.58381e-05,0.000479058,-0.0829363,0.182144,-0.0446363,-2.06198,0.256088,0.411937,0.061512,0.615795,-0.0249236,0.0757537,-0.0214938,0.0200244
-4.31556,0.0103828,0.000776246,0.000183757,0.000429809,-0.0963733,0.0856416,-0.112629,-1.98984,0.220042,0.40794,0.131681,0.55249,-0.0289616,0.0356184,-0.0542343,0.002025
-4.61586,0.0128845,0.000783886,0.000167138,0.000426337,-0.0118882,-0.150501,0.00360679,-2.0309,0.27306,0.411955,0.119772,0.548027,-0.00357259,-0.0625935,0.00173678,0.00150983
-4.44211,0.0112926,0.000714455,0.000101933,0.00049142,-0.360787,0.104884,0.00445094,-2.03598,0.239324,0.375468,0.0730456,0.631686,-0.108422,0.0436214,0.00214326,0.00427312
-3.84248,0.00639788,0.000620802,0.000147964,0.000506517,-0.0361165,0.109426,0.134544,-1.90596,0.13559,0.32625,0.106031,0.651093,-0.0108535,0.0455104,0.0647871,0.00449264
-3.89278,0.0078774,0.000823006,5.69257e-05,0.00046994,-0.174971,-0.22227,-0.103403,-1.92714,0.166946,0.432514,0.0407932,0.604075,-0.0525813,-0.0924421,-0.0497915,0.00883083
-3.98375,0.01052,0.000742474,-0.000177791,0.000481316,0.0518967,-0.0101716,-0.152215,-1.90701,0.222951,0.390192,-0.127406,0.618698,0.0155957,-0.00423038,-0.0732961,0.00234638
-3.49828,0.00632594,0.000809774,-0.000117142,0.000514861,-0.291278,-0.397842,-0.372493,-1.9416,0.134066,0.425561,-0.0839448,0.661818,-0.0875331,-0.165463,-0.179367,0.00316827
-4.42053,0.0107066,0.000756919,-2.82522e-05,0.00055886,0.285255,0.0957378,-0.170284,-2.06841,0.226905,0.397784,-0.0202457,0.718376,0.0857232,0.0398174,-0.0819972,0.0151193
-4.16226,0.00760889,0.000721291,0.000144911,0.000542963,0.239191,0.127082,0.0163786,-1.98923,0.161255,0.37906,0.103844,0.697941,0.0718802,0.0528533,0.00788682,0.00396175
-4.57075,0.0116706,0.000777473,0.000116706,0.000534223,0.178873,-0.0137046,-0.0312512,-1.99997,0.247336,0.408585,0.0836324,0.686707,0.053754,-0.00569977,-0.0150484,0.0108995
-3.83948,0.0078594,0.000837608,1.06405e-05,0.000486297,0.200464,-0.166207,-0.111718,-1.83406,0.166564,0.440188,0.00762505,0.625101,0.0602423,-0.0691255,-0.0537957,0.00155201
-4.03451,0.00848479,0.000791948,6.85882e-05,0.000531056,0.179126,-0.126996,-0.178379,-1.918,0.179818,0.416193,0.0491507,0.682635,0.0538301,-0.0528179,-0.0858949,0.00215399
-4.40586,0.0103816,0.000679,0.000167502,0.000503249,0.283083,0.1348,0.0626536,-1.96952,0.220017,0.356835,0.120033,0.646892,0.0850705,0.0560635,0.0301696,0.00301195
-3.88762,0.00458443,0.000903537,0.000225356,0.000456832,0.375524,0.0984139,-0.10418,-1.97801,0.0971579,0.474836,0.161491,0.587226,0.11285,0.0409304,-0.0501658,0.0108544
-4.2426,0.0092815,0.000864077,0.0001502,0.000465859,0.283769,-0.0101547,-0.0206127,-1.90296,0.196703,0.454098,0.107634,0.59883,0.0852767,-0.00422336,-0.00992566,0.00737781
-4.20953,0.0110365,0.000514624,0.00017942,0.000516133,0.279738,-0.128017,-0.0113029,-1.88969,0.233896,0.27045,0.128573,0.663453,0.0840653,-0.0532422,-0.00544267,0.0100102
-3.76644,0.00465591,0.000694261,0.000114288,0.000535089,-0.0838212,0.0375078,0.0206663,-2.01809,0.0986728,0.364855,0.0818994,0.68782,-0.0251895,0.0155995,0.00995144,0.008762
-3.96402,0.0057165,0.000878692,0.00021637,0.000507348,-0.0534457,-0.155895,-0.0279828,-1.97092,0.12115,0.461779,0.155052,0.652161,-0.0160612,-0.0648367,-0.0134746,0.00516844
-3.84367,0.00696513,0.000765394,0.000133,0.000472591,0.0616214,-0.383963,-0.11744,-1.9773,0.147612,0.402237,0.0953087,0.607483,0.0185181,-0.15969,-0.0565508,0.0138367
-4.81337,0.0126306,0.000707748,0.000202665,0.000479268,0.147216,0.24133,0.109746,-2.08426,0.267679,0.371943,0.145231,0.616066,0.0442405,0.100369,0.0528462,0.0294502
-4.85776,0.0142762,0.000699074,0.000157717,0.000460376,0.119902,0.231639,0.0195246,-2.05053,0.302555,0.367384,0.11302,0.591782,0.0360324,0.0963387,0.00940169,0.0211793
-4.1775,0.00836932,0.000719109,0.000255861,0.000477552,-0.0780751,0.0193473,0.0309453,-1.96454,0.177371,0.377913,0.183351,0.613861,-0.0234627,0.00804656,0.0149011,0.00243542
-4.07003,0.0107096,0.000728019,0.000210735,0.000403572,-0.180096,-0.120034,-0.153574,-1.82441,0.226968,0.382596,0.151014,0.518764,-0.0541213,-0.0499222,-0.0739506,0.0177393
-4.51191,0.0112659,0.000892635,0.000110619,0.000457946,-0.18001,0.107078,-0.0928763,-2.02113,0.238759,0.469107,0.0792701,0.588658,-0.0540958,0.0445338,-0.0447228,0.00654334
-3.97807,0.00775732,0.000897375,-6.54826e-05,0.000459491,-0.24239,0.0333551,-0.0712494,-2.01238,0.164401,0.471597,-0.0469252,0.590644,-0.0728417,0.0138724,-0.0343088,0.0183744
-4.89655,0.0140179,0.000789395,0.000151861,0.000491321,-0.243474,0.210901,-0.114548,-2.1071,0.297081,0.414851,0.108825,0.631559,-0.0731673,0.087714,-0.0551583,0.00880515
-4.04312,0.0066382,0.000712939,9.5774e-05,0.00057806,-0.041363,0.0352019,0.0954634,-1.99878,0.140683,0.374671,0.0686321,0.743056,-0.0124302,0.0146405,0.0459685,0.000196113
-3.13651,0.000151406,0.000876152,0.000125035,0.000435105,-0.0778587,-0.125493,0.0144144,-1.88307,0.00320875,0.460444,0.0896006,0.559297,-0.0233977,-0.0521927,0.00694095,0.00566835
-4.29433,0.0119522,0.000823664,-6.64158e-05,0.000509674,0.0656765,-0.100873,-0.123313,-1.8903,0.253302,0.43286,-0.0475939,0.65515,0.0197367,-0.0419533,-0.0593791,0.0111339
-3.97714,0.00894327,0.000652885,8.66141e-05,0.000521465,0.168407,-0.0191962,0.000795472,-1.82621,0.189535,0.34311,0.0620681,0.670308,0.0506087,-0.00798372,0.000383044,0.00419718
-4.13509,0.00959543,0.000605095,0.000129203,0.0004961,0.0108351,0.165963,0.0568424,-1.90074,0.203356,0.317995,0.0925873,0.637703,0.00325611,0.069024,0.0273713,0.00246554
-4.33217,0.010451,0.000818968,0.000143969,0.000444122,0.0365425,-0.158631,-0.0693953,-2.00548,0.221488,0.430392,0.103169,0.570888,0.0109816,-0.0659746,-0.0334159,0.00034967
-3.53969,0.00332177,0.000853132,5.96605e-05,0.000516893,-0.265831,0.024274,-0.0765354,-1.93408,0.0703984,0.448346,0.042753,0.66443,-0.0798862,0.0100956,-0.0368541,0.00760939
-3.85363,0.00427136,0.000946697,7.19035e-05,0.00045053,0.125376,-0.0299593,-0.044318,-2.1014,0.0905231,0.497518,0.0515264,0.579125,0.0376773,-0.0124601,-0.0213404,7.95906e-05
-4.04394,0.00705023,0.000844632,0.000178798,0.000527921,-0.00765948,-0.0774157,-0.277024,-2.00596,0.149416,0.443879,0.128127,0.678606,-0.00230179,-0.0321972,-0.133396,0.00463411
-4.0348,0.00805667,0.000895037,0.00011787,0.000451245,-0.380407,-0.0957959,-0.236181,-2.01045,0.170745,0.470369,0.0844662,0.580044,-0.114318,-0.0398416,-0.113728,0.00939928
