"","runtime","release_year","actor_name_score","studio_score","crew_member_score","target","season_autumn","season_spring","season_summer","season_winter"
"1565",99,2009,662.790925638522,1517.78581821411,1906.12521199284,1,0,1,0,0
"1567",111,2003,1170.02169904554,600.447579566834,69.3331248623152,0,0,0,1,0
"1568",107,2010,920.763123916896,987.800849463157,108.14514332638,0,0,0,1,0
"1569",104,2002,274.079126787948,1634.90999306138,650.649863110727,0,0,0,1,0
"1570",113,2006,1277.90734206343,78.2141317919395,1126.52929496487,1,0,0,1,0
"1571",113,2007,644.086377409246,1063.8044780458,1484.31533285384,1,1,0,0,0
"1573",84,2008,194.827585197957,560.5011526938,705.427720698532,0,0,0,0,1
"1574",126,1988,734.780950430057,1470.76407237616,1463.37177553798,0,0,0,1,0
"1575",101,1987,390.444081088853,18.0816897459931,753.681911938248,1,0,0,0,1
"1576",94,1986,533.26951837551,-3.96830838077613,281.087669894835,0,0,0,0,1
"1578",95,1997,412.384900504938,613.758799767396,126.359209453234,0,0,0,0,1
"1581",108,2006,408.767086350521,598.406219595268,867.422442176154,0,0,1,0,0
"1582",125,2006,623.076488366167,1038.3712028796,817.757051440745,0,0,0,1,0
"1583",94,2001,1187.68631030655,585.219671163085,40.3546125490198,0,0,1,0,0
"1584",79,2009,942.157276517195,562.757219058491,1998.94561143671,1,0,0,1,0
"1586",111,2004,364.484850876902,1806.71718419574,1506.49416483315,0,0,1,0,0
"1588",85,2003,612.332450868439,600.447579566834,116.183747301193,0,0,0,1,0
"1589",108,1998,1614.36487449243,1191.20269951952,1550.71736857929,0,0,1,0,0
"1591",127,1998,553.975140258345,1442.65383905347,22.3691121092805,0,0,0,1,0
"1592",106,1995,620.609025994248,1420.545749117,329.662204875383,0,0,0,1,0
"1593",95,2006,585.31993134265,585.9205326271,1381.64103440354,0,0,0,1,0
"1596",111,2004,640.893959193653,170.358690283908,1012.49460777274,0,0,0,1,0
"1598",104,2004,623.988565134277,686.889638578616,1453.38838050619,0,0,0,1,0
"1599",133,2010,1604.17978832461,207.902593791325,1445.78701458955,1,0,0,0,1
"1600",87,2006,465.111221520579,128.021647456525,1813.94108742105,0,0,1,0,0
"1601",109,2005,1117.79752623902,23.9975070328451,2834.54442209934,0,0,0,0,1
"1602",87,1998,801.876720563329,513.207141798676,805.954612238502,0,0,0,0,1
"1603",98,1996,662.917729905281,585.219671163085,48.3945973592438,0,0,0,1,0
"1604",99,2002,429.013574846718,2304.98222957568,2999.73858494334,0,0,0,1,0
"1605",112,2010,1090.7733482251,1204.72337620432,748.661145700318,0,0,0,0,1
"1606",108,2007,528.28602525537,344.569814664697,797.329332129296,0,0,0,0,1
"1607",126,2005,1330.02664592941,1967.0107466203,609.726652594825,0,0,0,0,1
"1608",98,2004,631.361719913223,186.128215793659,2241.59150982572,0,0,1,0,0
"1609",104,2009,166.242562005936,48.1395438014268,646.443880329301,0,1,0,0,0
"1610",110,1986,480.274854375467,1536.62719050033,775.152717639776,0,0,0,1,0
"1611",130,2008,1275.66624937854,645.549217296042,1588.62156063331,0,0,0,1,0
"1612",97,2005,561.710623505524,298.435229202776,2417.13555288701,0,0,0,1,0
"1613",96,2003,595.444909104737,355.677616217355,925.603658715499,0,0,0,1,0
"1614",114,2004,500.849971683479,807.913996871744,3005.70650579476,0,0,0,1,0
"1616",135,2005,1242.2216829917,632.495228936345,1609.93460328418,0,0,0,0,1
"1617",100,1999,444.343330817779,23.7559735282826,959.376319858309,0,0,1,0,0
"1618",100,1999,643.12219605461,745.318883863827,1292.02453599216,0,0,0,0,1
"1619",85,2009,399.070433190167,1875.39170206877,144.078666672045,0,0,1,0,0
"1621",102,2004,582.509882569197,250.078073715444,1286.88806676208,0,0,1,0,0
"1622",111,2004,515.929765391519,137.067228246239,714.642176875988,0,0,0,0,1
"1624",108,2005,763.140407131037,841.124383995342,1950.40523264073,0,0,0,1,0
"1625",123,2009,1132.95885486812,238.947527820064,439.475964211562,1,1,0,0,0
"1626",134,2010,763.851199599837,41.0831415492839,972.973338931247,0,1,0,0,0
"1628",108,2001,715.928493011691,839.753180360099,1670.74320005562,0,0,0,0,1
"1629",122,1989,1046.49386379352,294.274986593782,2463.59558669035,0,0,0,0,1
"1630",229,1984,1320.03373126269,1850.55848638083,771.79614846591,0,0,0,0,1
"1632",138,2004,755.591072091543,13.4977795171459,319.427895394448,0,0,0,1,0
"1633",108,2003,555.683093438008,437.606842072199,1539.2999751817,0,0,1,0,0
"1634",80,2005,542.803214413817,11.2948313617857,155.52515689644,0,0,0,1,0
"1635",92,2006,642.752279630118,241.684699396554,574.985236513579,0,0,0,0,1
"1636",87,2006,431.334218218325,141.502683218207,243.678522461597,0,0,0,1,0
"1637",160,2007,1234.09395838351,2172.78143783258,1087.94856190197,0,0,0,1,0
"1640",140,2007,258.036541367926,12.6854678861674,729.055967593261,0,0,0,0,1
"1643",110,2002,460.012180549475,49.8571153200295,136.098195430036,0,0,0,1,0
"1646",136,2005,1028.04320469761,314.786845159509,2293.63906045299,1,0,0,1,0
"1647",127,2000,594.233124770554,888.132081014063,1229.25731715802,0,0,1,0,0
"1648",86,1997,803.856414774369,348.468738346873,1481.72483225433,0,0,0,0,1
"1649",122,2008,1321.91449805302,1928.78158352694,4019.61589229714,0,1,0,0,0
"1650",113,2002,1842.80461321364,617.322892892527,2040.5551971868,0,0,0,0,1
"1651",100,2002,393.097271728861,1420.545749117,240.059834210563,0,0,0,1,0
"1653",157,1987,854.964808140914,1442.65383905347,428.955846225245,0,0,0,0,1
"1654",112,1999,956.612631302341,686.889638578616,1338.3575600744,0,0,0,1,0
"1655",87,2004,297.357488799153,20.5502118455174,145.474329707249,0,0,0,0,1
"1656",103,2005,1118.99863315534,314.288908117662,1169.93574695093,0,0,1,0,0
"1657",90,1992,967.744118598048,574.998727230186,2381.41865094235,1,0,0,0,1
"1659",118,1984,939.17439023512,1514.51910056386,3423.18715664355,1,0,1,0,0
"1660",79,1998,441.695791169313,126.993227729974,139.317334478565,0,0,0,0,1
"1661",104,2001,817.290716018938,1465.31397422853,1486.35288212032,0,0,1,0,0
"1663",102,2003,1243.97134359614,619.430141665698,4483.83462856117,0,0,0,1,0
"1664",131,1988,1087.11771577822,1409.10392056362,2526.98004312892,1,0,0,1,0
"1665",99,2008,883.275142155,2105.77588263469,1817.64169677598,0,0,0,0,1
"1667",120,2009,929.174268754747,215.711572686019,2420.71338012321,0,0,0,1,0
"1668",135,2004,539.647951502731,33.3717610205451,86.4600835359369,0,0,0,0,1
"1669",101,2004,584.143387255696,122.177942713384,2237.98156340497,1,0,1,0,0
"1670",103,2001,815.450769761366,677.21583076632,507.112194750752,0,0,0,0,1
"1671",110,2001,1632.96061885231,686.889638578616,2266.49599256988,0,1,0,0,0
"1672",90,2003,1165.37813085179,516.45248921412,1390.33123920038,1,0,1,0,0
"1674",127,1981,988.255021371291,563.356640154448,1378.98490885123,0,0,0,1,0
"1675",90,2001,705.715869557529,543.311898271563,1660.29649820519,0,1,0,0,0
"1676",99,1994,479.305606546992,1560.60499811325,754.417053252702,0,0,0,1,0
"1677",89,2001,2574.57984976954,2105.63767885992,3320.48279736416,1,0,0,1,0
"1679",96,1993,496.543408111756,574.998727230186,667.041034792763,0,0,0,1,0
"1680",104,2007,899.289118420878,2361.55934989996,410.991239721377,0,0,0,1,0
"1681",117,2010,1311.66005323566,246.288037020136,2222.42851143142,1,0,1,0,0
"1683",99,2000,573.536890655733,69.7030270128645,1451.82916293678,0,0,0,0,1
"1685",135,2005,1325.59740796882,2264.50175342597,1500.22893337028,1,0,0,1,0
"1686",117,1982,768.164355543147,1858.22701230247,1408.30161475773,1,0,0,1,0
"1687",139,1995,1183.64250844082,408.139162704021,583.809269290727,0,0,1,0,0
"1689",117,2007,1961.44640244761,1156.83700171743,1250.800899703,0,0,1,0,0
"1690",97,2000,1086.64676190611,600.447579566834,194.454206127938,0,1,0,0,0
"1691",103,2006,548.779114799706,622.7674188798,1274.16146247683,0,0,1,0,0
"1692",119,1999,1106.48362745647,161.186200220835,66.9956202554456,0,1,0,0,0
"1693",94,2010,380.51623143346,495.437881026623,53.5801051384014,0,0,0,0,1
"1694",86,1997,257.892573280923,1451.70557909531,25.2369629620947,0,0,0,1,0
"1695",98,2001,640.053623560328,129.509516140238,575.769793495654,0,0,0,1,0
"1698",134,1997,33.3763870024819,686.889638578616,1477.2390314277,0,0,0,0,1
"1699",110,2008,1535.68324985305,514.500082748515,1562.55838141858,0,1,0,0,0
"1702",131,1983,1326.80430571324,162.431857843828,1521.24325044371,0,0,0,1,0
"1703",129,2007,2236.71077105075,1499.17326907721,1119.09704698556,0,0,0,1,0
"1704",109,2009,778.270486316258,50.0385546199728,922.912832659198,0,0,0,1,0
"1705",114,2008,621.465106600737,1642.32196128275,91.7704459268841,0,0,0,0,1
"1706",163,1984,261.308148582929,1086.28037829259,77.2703621920749,0,0,0,0,1
"1707",92,2006,989.806082054125,1209.40461202192,660.219419680846,0,0,0,0,1
"1708",120,2007,1060.55397630416,118.619491340658,1658.06783612913,0,0,0,1,0
"1709",113,1991,1078.1996630593,1420.545749117,507.980036443297,0,0,0,0,1
"1710",116,2002,830.349703964803,14.9040450081262,1253.06443238931,0,0,0,1,0
"1711",115,1997,1332.8769456577,1455.76160752269,1178.94866711706,0,1,0,0,0
"1712",133,1980,764.457989245974,1442.65383905347,375.167297301466,1,0,0,1,0
"1714",101,2002,712.58440539373,1442.65383905347,1721.4210226539,0,0,1,0,0
"1715",82,1999,682.341725958833,377.91963496699,844.11279861731,0,0,0,1,0
"1716",110,2006,1577.50747252316,269.499659122856,1176.7872451841,1,0,0,0,1
"1717",193,1983,1489.79554233327,1850.55848638083,1017.86085163066,0,1,0,0,0
"1719",102,1984,328.021606610118,1860.81682490257,622.864768761018,0,0,1,0,0
"1720",100,1998,576.584552180604,614.724192457391,1391.74097553077,1,0,0,0,1
"1721",110,2008,749.947306073941,443.71705640664,1545.62161751771,0,0,0,1,0
"1722",109,1985,258.877871775265,9.08763640460056,1748.80559104854,0,0,0,1,0
"1723",113,1998,710.427078100084,1223.17502018244,352.712096683284,0,0,1,0,0
"1724",109,2009,545.995011370614,191.830309806014,1986.31616870113,0,0,0,1,0
"1725",99,2004,575.970558429542,1810.74351285022,1461.79956173021,0,0,0,1,0
"1726",106,2007,816.426622416929,600.447579566834,448.006005741828,0,0,0,0,1
"1729",93,2001,1064.17881790135,193.887461681725,715.376677535642,0,0,0,0,1
"1730",112,1999,576.18844221644,585.219671163085,1158.74684440764,0,0,0,0,1
"1731",106,2004,580.919043806899,330.649300199782,3599.24025185628,0,0,1,0,0
"1732",104,2008,1813.96884880648,204.162666762191,1212.76836506149,0,1,0,0,0
"1733",120,2003,829.058370045577,504.937302561237,858.491570556887,0,0,0,0,1
"1734",133,2006,82.7643511622685,5.22285494439649,401.501726555088,0,0,0,1,0
"1735",91,2009,1790.01624705955,1601.13893212696,1032.98679494366,0,0,0,0,1
"1736",97,2003,678.178309277805,599.428565822835,992.22083561048,0,0,0,1,0
"1737",116,2005,1750.05822337821,1499.17326907721,433.348725928411,1,0,0,1,0
"1738",122,1998,1264.65884079325,2007.48266334248,1220.05528952445,1,0,0,0,1
"1740",111,1990,905.505384343068,1609.67202871343,1580.77090749893,0,0,0,0,1
"1741",111,2008,1425.87086642847,1094.89063290334,2521.69016441173,1,0,0,1,0
"1742",121,1998,876.674554486578,1191.20269951952,1895.02971125373,0,0,0,1,0
"1743",139,2003,920.870368621548,788.998469880886,1080.39311220371,0,0,0,1,0
"1744",115,1990,953.68111782513,523.064293814742,1975.84274337591,0,0,0,1,0
"1745",175,1977,2189.55973483323,411.181792503859,447.289302632962,0,0,0,1,0
"1746",85,2005,594.372157667372,475.736733964953,969.132700161681,0,0,0,1,0
"1747",90,2003,145.535631413774,596.174799787223,2083.66447412073,0,0,0,0,1
"1748",106,2000,1378.21719735353,2570.34887151094,4217.44976929694,1,0,0,1,0
"1749",100,2010,655.964083288081,52.6165102085393,264.210316206024,0,0,0,0,1
"1751",109,2004,1213.86337893141,30.5484204527213,998.284398900992,0,0,0,0,1
"1752",94,2002,290.181810856912,1544.31139549782,1947.71265859791,0,0,1,0,0
"1753",127,1985,1735.71448270684,1038.3712028796,733.070005228408,0,0,0,1,0
"1754",104,2009,1225.13091565976,736.797331304139,3149.35014097468,0,0,0,0,1
"1755",100,2004,489.102118147675,640.560422498218,25.2354755770736,0,0,0,0,1
"1757",118,2001,610.944953200427,585.219671163085,467.660861164901,0,0,0,1,0
"1759",110,2004,509.891886156578,1343.86089182109,639.016304804433,0,0,0,0,1
"1760",99,1994,199.697197446137,15.9208901827188,39.6395115740713,0,0,0,0,1
"1761",101,1996,707.971583859454,391.066290018097,1811.35614658936,0,1,0,0,0
"1762",100,1997,257.093678538148,49.3868697418526,1028.01205257837,0,0,0,1,0
"1763",103,2001,1123.67319915561,470.838742004291,930.863651454762,0,0,0,1,0
"1765",95,1996,207.049823536812,1454.63918072868,11.734406533497,0,0,1,0,0
"1767",129,2005,979.375835402417,851.305579755172,2058.50066416156,0,0,0,1,0
"1768",127,2004,323.619493192894,1236.40450589691,2699.01395356612,1,0,0,0,1
"1769",125,1993,760.129323037029,1214.96758415574,1663.5702581708,1,0,0,0,1
"1770",133,1988,1133.26264136877,410.866416804226,2906.17381388277,1,0,0,0,1
"1771",116,2008,700.909679661363,2290.95761351729,4255.3542752979,1,0,0,0,1
"1772",131,2008,1766.29306698413,36.8751362647915,344.600557395336,0,1,0,0,0
"1773",93,2008,936.096186743685,1725.4661545772,958.43208072762,1,0,0,0,1
"1775",129,1992,894.316591303747,1866.39948383697,2806.17582341056,0,0,0,0,1
"1776",195,1993,1080.08102256912,1734.10929431121,3286.89438247822,1,0,0,0,1
"1779",93,2004,606.609277743548,1858.87021267318,3836.82717225727,0,0,1,0,0
"1780",97,2003,96.0491574991279,593.340289160481,1786.62098164869,0,0,0,1,0
"1782",83,2001,973.084246390713,137.146688602421,910.947615321668,0,0,0,0,1
"1783",85,2008,811.227579313794,1480.18884353923,3272.90966210635,1,0,0,0,1
"1784",88,1991,1024.83646276758,612.791085149409,392.813107591649,0,0,1,0,0
"1785",119,1987,1773.70737536571,1420.545749117,1507.06081879846,1,0,0,1,0
"1786",122,2007,1147.47755946791,843.096260772224,4807.20086068269,1,0,0,0,1
"1788",97,2001,1021.71064818031,2372.08297440795,3330.76109848,1,0,1,0,0
"1789",121,2000,1054.2052563159,553.183648181076,2774.21825470455,0,0,0,0,1
"1790",95,2003,1181.18762941753,636.673605325232,394.535099594045,0,0,0,1,0
"1793",130,1993,1964.62526457568,225.589446932916,2703.39185149472,1,0,0,0,1
"1794",115,2000,514.072152379454,1998.78744814995,304.642872220888,0,0,1,0,0
"1795",111,1976,354.146251722733,1270.33747471602,1087.15948699088,0,0,0,1,0
"1796",93,2006,231.766792814256,581.18647679308,1584.40498026116,0,0,0,0,1
"1798",96,2007,590.371080981895,122.307218730614,399.764222258436,1,0,0,0,1
"1799",106,2004,1066.33659944893,533.519162544271,441.539760250857,1,1,0,0,0
"1802",101,2005,889.417709183281,1497.53862962582,2063.45465567642,0,0,0,0,1
"1803",94,2004,1693.11261758433,56.5194300237456,479.577393470443,0,0,0,1,0
"1804",145,1990,2904.94348593429,30.315432726367,3154.40067207131,1,0,0,1,0
"1805",102,2003,559.397984477371,640.560422498218,1510.34319023787,0,0,1,0,0
"1806",97,2005,799.941025285502,2436.11823108522,1130.36391130628,0,1,0,0,0
"1807",170,1983,1494.54061122133,1442.65383905347,1475.923883096,1,0,0,0,1
"1808",97,1997,659.978849943929,686.889638578616,483.666645336409,0,0,0,1,0
"1809",163,1987,573.585557195441,1093.62921288414,668.953152087481,0,1,0,0,0
"1811",97,1997,276.046686897238,600.447579566834,303.862765189192,0,0,0,1,0
"1812",158,2007,670.562547765051,631.476386213558,2470.82111372212,1,0,0,0,1
"1813",85,2002,668.034662999777,1547.53897684697,342.343680713863,0,0,0,0,1
"1814",84,2003,621.745547972818,126.993227729974,398.36268601756,0,0,0,1,0
"1815",86,2002,472.314302509455,1442.65383905347,579.445746010019,0,0,1,0,0
"1816",119,2005,858.555148125835,168.148385146354,734.61611328997,0,0,0,1,0
"1817",98,2001,384.145419158729,1625.3058910438,893.074887712951,0,0,0,1,0
"1818",97,2008,669.07290551266,1590.73751584484,1170.17891584723,0,0,0,1,0
"1819",105,2005,804.002158497607,585.219671163085,93.9157086386745,0,0,0,1,0
"1822",105,2003,583.601443868756,1890.83177195218,476.676855248691,0,0,1,0,0
"1823",104,2003,150.005963658454,478.480828809484,880.385434649026,0,0,0,1,0
"1824",101,2007,479.760784478488,205.17313589153,810.668195425763,0,0,0,1,0
"1825",101,2003,429.256679599091,1998.78744814995,591.214328477542,0,0,0,0,1
"1826",114,2002,1626.17469681247,2147.31463410618,956.84562299336,0,0,0,0,1
"1827",105,2006,562.638429739144,598.985601388618,334.586519081968,0,0,1,0,0
"1828",90,2007,374.809879062823,325.744759807916,1004.74465608498,0,0,1,0,0
"1829",97,2004,346.857416242187,129.140436314283,1076.08641478368,0,0,0,1,0
"1831",114,2007,1338.56163097601,1813.45084007291,1351.11072246651,0,0,0,0,1
"1832",124,1998,1220.14831309168,469.909606930754,2173.55522248971,0,0,0,1,0
"1833",89,1998,176.294520141448,1440.72689064426,355.898187473285,0,1,0,0,0
"1834",144,1970,650.113876268733,1191.20269951952,1055.11629933477,0,0,0,0,1
"1835",93,1997,1419.57132687822,513.207141798676,203.390605302163,0,0,0,0,1
"1837",83,2009,216.357246090842,1495.98669731385,796.063221472839,0,0,1,0,0
"1838",142,1994,1441.72246223318,216.995514761754,3145.65968455448,1,0,0,1,0
"1839",92,2001,318.092624435908,22.5578419645578,348.861389037407,0,0,1,0,0
"1840",113,1996,705.992050927177,588.368311575415,960.756137175875,0,0,0,1,0
"1843",98,2005,381.562998553929,589.203216749803,40.24971650137,0,0,1,0,0
"1844",107,2005,604.020004341259,731.955454595137,1274.11585981851,0,0,1,0,0
"1846",136,1998,887.760516513944,795.734436604065,1107.78545655395,0,0,1,0,0
"1847",97,1994,520.272397307038,656.498848923713,692.688023596674,0,1,0,0,0
"1848",115,2010,601.920404125233,123.721458970322,1325.76114843902,0,0,0,0,1
"1849",97,2010,688.770849099011,2063.48828943409,300.418832137488,0,0,1,0,0
"1850",99,2010,350.053043082925,597.905916590398,2047.38574117279,0,0,0,0,1
"1851",103,2007,740.666673390436,325.118637200783,833.989200652211,0,0,0,1,0
"1852",95,2002,803.273525182349,1676.99110713862,1382.98916235038,0,1,0,0,0
"1853",93,2004,643.644829687256,472.40965759611,2499.80457880654,0,0,0,0,1
"1854",98,2002,369.606514980415,210.554217875204,555.058690804492,0,0,0,0,1
"1855",107,1988,667.417430004154,512.591428764799,738.348492865193,0,0,1,0,0
"1856",90,1996,297.715457193856,643.220811315948,47.2978299207425,0,0,0,1,0
"1857",120,2005,406.197366462062,574.998727230186,353.56302394671,0,0,0,1,0
"1858",115,2009,866.68268620941,1934.23297651264,977.156058107818,0,0,0,1,0
"1859",91,2008,285.596382349953,311.951266016472,864.97775474606,0,0,1,0,0
"1860",108,2000,505.961399609586,1565.66792189953,763.795832351168,0,0,1,0,0
"1861",107,2010,352.763635071326,460.30054462959,791.660800692719,0,1,0,0,0
"1862",108,2004,518.375795225688,737.732351656414,2574.80439616231,1,0,1,0,0
"1863",100,1996,676.499288001396,1038.3712028796,647.433573621273,0,0,0,1,0
"1864",85,2002,874.683989291432,1363.30176600758,419.215038307126,0,0,0,1,0
"1866",88,2007,649.543512708411,1420.545749117,813.444584996742,0,0,0,1,0
"1868",145,1999,460.673008026439,2863.19958817046,569.389501839682,0,0,0,0,1
"1870",116,1985,230.120927770125,303.124263259297,417.331164567744,0,0,0,1,0
"1871",122,2010,1589.81365602524,54.9321553789721,4009.2109643235,0,0,0,1,0
"1872",107,2005,1131.84434831886,1330.21328403441,499.768580209403,0,0,0,1,0
"1874",99,1986,947.235117204742,1202.17437133525,535.542225998055,0,0,1,0,0
"1876",132,1996,1386.94533747139,1802.35308862271,772.762157926194,0,1,0,0,0
"1877",254,1993,863.032908049196,26.2039150962782,318.946507222537,0,1,0,0,0
"1878",113,2008,2051.43607455105,1697.65603037106,1869.38258914565,0,0,1,0,0
"1879",99,2002,930.282214072139,2307.1035099249,170.436010808613,0,1,0,0,0
"1880",100,1999,592.944662208228,1503.79117838524,145.567658755816,0,0,0,1,0
"1882",105,1996,532.070335068218,291.842081154819,355.598573241458,0,0,1,0,0
"1884",116,2006,1328.44376678981,659.634052933592,1813.69270090697,0,1,0,0,0
"1885",92,1991,244.777533920905,20.672777645274,693.093055088695,0,0,1,0,0
"1886",111,2009,878.598644470435,225.413781651294,922.187667340414,0,0,0,0,1
"1887",117,1984,99.6117562515115,529.444985620368,181.009565812957,0,0,0,1,0
"1888",95,2005,273.816312560468,527.829267834472,106.236132398057,0,0,0,1,0
